gene,log2fc,coef_adjusted,pval,padj
SLC4A1AP,-0.039618466272998386,-0.028027049296697176,0.1847480999687049,0.3406871954304165
HERC3,-0.049995609205336924,-0.03516702588390442,0.18501862229262547,0.3410960567668582
UBE4A,-0.04453270660043904,-0.03137042288391415,0.185204552557902,0.341348791621091
CDK2AP2,0.0984847256315254,0.06484225840488725,0.1854390683474021,0.34169091713155636
MTRR,-0.044399105640236754,-0.030878535923181204,0.18548945813344297,0.34169368025688795
LCP2,-0.09830332693052786,-0.06940695363265217,0.18566731735934508,0.34193119394584
ZNF830,-0.05041792872790407,-0.03596305118315966,0.18576852198689586,0.3420073858982735
ENO2,-0.0388135552202134,-0.026961812047725665,0.1859044296791445,0.3420073858982735
SLC35A4,-0.061932693900037375,-0.043937263848149125,0.185821797132197,0.3420073858982735
TOMM22,0.13290122728941858,0.09090820567406654,0.18586874589506636,0.3420073858982735
NDUFB5,0.12792714506116443,0.08342653727703557,0.1861062061795122,0.34228849341805545
G6PC3,0.04007438153152001,0.027885161331435496,0.18620721658023404,0.3423841717125114
RBM7,-0.06325369801577245,-0.044404935044873736,0.18631537870240597,0.3424929462785679
CABIN1,-0.056865692670196755,-0.03944121470452177,0.1868112194721269,0.3433141238208506
PPP1CB,-0.074711542304928,-0.0530440144058667,0.18691874320851992,0.34338012741805535
COPG1,0.056877285375756474,0.03851316216137437,0.1869453977429819,0.34338012741805535
COX20,-0.07454548230660428,-0.05167597222488106,0.18716591055347145,0.34369483679932
SNRPA,-0.08865314391447073,-0.06271036950063032,0.18743112484306965,0.3440914451085405
ARMC8,-0.05045675381133635,-0.035047631704359615,0.18750333903032992,0.34413362302599154
SUMF1,0.046261742242575045,0.031514264027741025,0.1877292588750486,0.34445780789648583
MCUR1,-0.05141626114387348,-0.036609901563992416,0.18779101357450798,0.3444806808063612
FHL1,-0.04849996745656635,-0.033632743056364794,0.18828864747359836,0.34530290138886877
ATXN2,-0.048149800030493996,-0.03359691828348815,0.18867611126520278,0.3459227024219576
H2AFV,0.13741946950156084,0.09240047224175167,0.18919543945230674,0.3467838778736354
MRPL13,-0.05216175219078536,-0.037371407643521426,0.18929491474877955,0.3468752383794495
LRRC8D,0.048617184382045035,0.033759210194217695,0.18964510359985254,0.3474258529644481
NR1D1,-0.038976976359737944,-0.027470877509109953,0.18975578316265,0.3474651183262838
WDR43,-0.04486557633395508,-0.031433168656223275,0.18976596890133426,0.3474651183262838
TRIM21,0.051889181186999166,0.03566228631724006,0.18993131936876329,0.34758575309460243
NPEPPS,0.04925255816228416,0.03269063985858056,0.18993081222891167,0.34758575309460243
UBTF,-0.06791756116307497,-0.04767982003866762,0.19011854279036758,0.3478373025031097
SKI,-0.04369500329314657,-0.030738284012378023,0.19023677871795633,0.3479625350588319
GMDS-AS1,-0.043936472309415796,-0.02975594449091519,0.19045546062314353,0.3482713799830325
UBE2M,0.04557510688346312,0.03141881554253887,0.19074142568024402,0.34870306672226664
DIS3L,-0.03654393779798179,-0.025417622817338763,0.1909691618379355,0.3490281046248251
SLC39A4,0.05312627926694455,0.03657970575016074,0.1914626601125354,0.34981989695536037
SMARCC1,0.06049479532629399,0.04156992878956563,0.1915024933110901,0.34981989695536037
STX8,0.0973227463488022,0.06593845012024228,0.19180702133336752,0.35028462819412215
RALBP1,0.06720682136055306,0.0464872538978511,0.1921409409390749,0.3508027785327049
POLR1D,0.14838796402997548,0.10065529252555283,0.1925153621000818,0.3513945849353543
NOP56,-0.10781729968710164,-0.07632763939778911,0.19279455760971378,0.3515369588140594
SNRNP70,-0.08995150543932814,-0.06370775830474673,0.19277035781600252,0.3515369588140594
RC3H1,-0.048898182535723506,-0.034291091068878184,0.19275739122940488,0.3515369588140594
LAPTM4A,0.12829570388196343,0.08611475816509927,0.1927916373382767,0.3515369588140594
TLK2,0.03871264171259073,0.02633437652522632,0.19302841635224624,0.35187157065358604
NUP88,-0.04997985666940946,-0.03575094946879686,0.19319681070260739,0.3520867040418574
EMC4,-0.11310572320547028,-0.08293373164245227,0.19327669702613778,0.3521404680697802
TSR2,-0.08498294815373296,-0.059945523803178066,0.19349341562743505,0.35235161068789567
CHRAC1,-0.06970092451228119,-0.04833134520134174,0.19346593076412788,0.35235161068789567
LIPT2,-0.041817423010785656,-0.02934065298083678,0.19357131436194347,0.352401645239808
MRPS11,0.09348334115744678,0.06192856748165952,0.1936426298138435,0.3524396718148313
PIGP,-0.0684833410887509,-0.04837130316174417,0.19401862852312968,0.3530320736131615
TAF8,-0.03802995926721973,-0.026269672632884836,0.19440756457536879,0.35364770141000845
WBP11,-0.08495964450454105,-0.059742296924810825,0.19462657419145848,0.3539539752860014
SCAI,-0.04464812576977042,-0.03088292022502652,0.19468590285208281,0.3539697645767968
LCP1,0.15898531999782817,0.10439911967663043,0.1947808774037746,0.35405033866709507
USP14,-0.06612385735698563,-0.047223885515509566,0.19484590384392594,0.3540764487689024
DKC1,-0.059382196562199764,-0.041492758377767135,0.19490594591223692,0.35409348998716506
RPRD1A,-0.0513282436478366,-0.03614033491090347,0.19497891829572062,0.35413400726839694
VPS28,0.16493256605598952,0.10978824505132531,0.1951840183027074,0.3544144203475245
CBX1,-0.05891340947715262,-0.04213109161512277,0.1952700834676235,0.35447860087148586
PRPF19,-0.06912809329791988,-0.04880675519826222,0.19538541984015131,0.3545958710108589
HIBCH,-0.0547289909647929,-0.038710892385264026,0.19554883109795726,0.35480030647549926
CETN2,-0.053977523520763536,-0.037955350613759785,0.1957787399491143,0.3551252565544666
L3MBTL2,-0.03863144709078105,-0.027330687994023543,0.19614570271322912,0.35569857713097
MED7,-0.04778035979860932,-0.033725103585726626,0.19621682297157245,0.3557352466273203
MIER1,-0.058432099905339534,-0.04098157025603532,0.19637481695309372,0.35592935572748235
TMEM128,-0.05671943754901145,-0.04007818668413571,0.1967645987105961,0.3563585852263167
SC5D,-0.04403610669607268,-0.030210898008454414,0.19675280442482518,0.3563585852263167
FAM160A2,0.04724805199635757,0.03214736299538622,0.19675360569271208,0.3563585852263167
ANP32E,-0.06578635215358304,-0.047856992839787074,0.19684169911993826,0.3564058640283027
SEC22C,-0.0551695675206407,-0.038725551320658476,0.19714618450404078,0.3568647198908938
DPYD,0.05623364030490241,0.0385054889971149,0.19725483215709724,0.35696893369910737
TMEM243,-0.11038267889869673,-0.07959599470191614,0.19730810567796297,0.35697290980670027
PARN,0.046130965559967395,0.031195614484889847,0.19756958503714406,0.3572610167722121
MSL2,-0.05267349194288549,-0.03705196857427671,0.19755772766363958,0.3572610167722121
ELAVL1,-0.07148082671063878,-0.05144630982077583,0.19774946686006506,0.35749379821132815
SRRM1,-0.1019999005303417,-0.07330090907536053,0.1979552528265985,0.3577732769602009
NT5C2,0.054425387841441644,0.036926379911421274,0.1982208086224373,0.3581606079271495
TMEM147,0.1198891059164639,0.08137035608745156,0.19838789569552373,0.35836986379323216
MAST3,0.06290889967308172,0.043767989002163936,0.1985352428133617,0.35854336227973777
TATDN3,0.05321043252779485,0.03683513871226526,0.19871255584102,0.35877087387571394
CTR9,-0.04732926005431185,-0.0332314253523979,0.19889710527990648,0.35891863382423606
LONP2,-0.05539796585544435,-0.03856989917832934,0.19888396472415296,0.35891863382423606
TAF9B,-0.049214211405599596,-0.03415239216077625,0.1989942994703615,0.35900133169807863
SLC9A9,-0.04919383683593019,-0.034192378896633936,0.1990932204280305,0.35908710130877547
RAPGEF1,0.0390277004928268,0.026713412147719908,0.19925341864804047,0.3592833186096891
RP11-455F5.5,-0.048553728158334496,-0.03498403277950731,0.1994735420032163,0.35940205853582846
SRSF6,-0.07050027837566017,-0.048790347803809524,0.19937438597403329,0.35940205853582846
SRFBP1,0.039783351952284184,0.02785940180463159,0.19943709047599814,0.35940205853582846
CEP135,-0.051026951541356315,-0.03618392610010061,0.19977528186848564,0.3597602280285612
DLD,-0.05203231374817974,-0.03787896034210292,0.199759276473973,0.3597602280285612
LYRM2,-0.07307269812702494,-0.05238827361158027,0.19993396160661078,0.3598605350678864
DDX41,-0.0614680827687315,-0.04255359615463873,0.19988983460086565,0.3598605350678864
NFKBID,0.050358562466609365,0.03399535544225507,0.20022070601048297,0.3602838605322517
ZMYM5,-0.04462659031720769,-0.030937735378616025,0.2004647807921185,0.36063020668111095
TMEM126A,-0.07872771341462335,-0.055534042041011776,0.20071198637111165,0.36098200533908886
SNAPC5,-0.07897692702463924,-0.05542327162494612,0.2007719968560356,0.36099703782527215
HERC1,-0.05351148278367236,-0.037212111332962,0.2010481967105006,0.36135852893725245
HUS1,0.07034763302410374,0.04762191822644968,0.2010764514289562,0.36135852893725245
ATP5C1,0.14859877176427058,0.09631902776581265,0.2016069746508438,0.3622188035564903
AC093323.3,-0.06308671898515818,-0.042330153355922766,0.20168844690977633,0.3622720522879534
CAPZA2,0.11488888232527861,0.07562903679426336,0.20177235013724823,0.362329639031148
RER1,0.12652385262144933,0.08390139866299152,0.20187203152709568,0.362415522307442
ABLIM1,-0.05764597258270348,-0.040281451224951983,0.2020203842954464,0.36258871747326005
PCBP1-AS1,0.053227340572157805,0.03722741479289958,0.20219215343776567,0.36280384091823986
TRAPPC6A,-0.1184225238612313,-0.08471861772509293,0.20236634389614544,0.36302319750774137
HTATIP2,0.08779514396714753,0.05869183474837406,0.20304286838302146,0.36405044289277144
MANBA,0.047086506542619,0.03215624468845611,0.20304315730376635,0.36405044289277144
CDK5RAP3,0.09100234093393125,0.061967350359409756,0.2032695601852225,0.3642694759319282
REEP3,0.04384481899265052,0.029753813424392643,0.2032452195743096,0.3642694759319282
RCSD1,0.12347214946887694,0.08343610614489014,0.2035467061157525,0.3645791719741144
SGMS1,-0.037694147018036576,-0.026138425125150546,0.20354111681219644,0.3645791719741144
CREBRF,-0.06024632876591779,-0.042000197526163456,0.20371830013986486,0.3647930309191687
VPS13D,0.04937347808921423,0.03330865462535196,0.20388060034635622,0.3649901423721013
ATXN7,-0.055188319004042585,-0.038582598536749974,0.2039434067885959,0.36500908323828346
USP1,-0.06080491766700451,-0.043949530921101015,0.20404188680028623,0.36509184507096787
CLK3,-0.06880594829502248,-0.04858348709383701,0.2044411236813001,0.3655984194848387
EXOC1,0.04268473420631572,0.029194711531334214,0.2046911740512482,0.3655984194848387
LEPROT,0.07929655678126776,0.05401538920049718,0.20441625145845818,0.3655984194848387
UQCC2,0.08063916084305964,0.054344153874131745,0.20466001848445442,0.3655984194848387
MT-ATP6,0.19592246388026074,0.1380764857008306,0.20462240293759013,0.3655984194848387
UBE4B,0.04937270954174319,0.03334911192776541,0.20463272096325605,0.3655984194848387
ZNF592,0.03875728733386315,0.025798775927475148,0.20469041647177472,0.3655984194848387
SLC25A40,-0.037199965619697975,-0.025834929464452032,0.20475182321095703,0.3656133092543124
LATS1,-0.038552595732589366,-0.027169050599046833,0.20485728898432878,0.365708197372024
CDKN2AIPNL,-0.07258799727231516,-0.05157966202141588,0.2051962114790712,0.36621969408254046
VMAC,0.04385420279603822,0.030241616845452717,0.20532500975389756,0.3663560105105923
CAAP1,-0.04034514940470107,-0.02825168702473757,0.20551102069969804,0.3665943143619677
TRIM52-AS1,-0.04252963272752666,-0.02985730067234335,0.20582809114438208,0.367066223273306
TMEM184B,0.0445939189880016,0.029808672196595484,0.2059823178997573,0.36724755607178666
DHX15,-0.05832748070903655,-0.04124938164774098,0.20603631657810073,0.36725014449486
SLC7A6OS,-0.05456437132117015,-0.03816392857357974,0.20624430974873384,0.3675271496261858
ILF3,0.08564097527376542,0.05873883090213628,0.2063582933354424,0.3676365312570499
MRPL51,0.11587262308821387,0.07798005029293759,0.20648646729719983,0.3677711314832135
CIAO1,0.07130861833254672,0.048523011066927184,0.20661237168491403,0.3679016218358889
ANKRD10,-0.06766287635497852,-0.04797614107731758,0.20670278564592479,0.36796886624538166
LHPP,-0.059319342277767244,-0.04194647177981092,0.2068629919824794,0.3681602879973386
ATP2B4,-0.03876468527507917,-0.027388431693188286,0.20711284649218353,0.36841732861640897
SLC35B2,-0.04654535238276349,-0.03230327570745999,0.2070957248747855,0.36841732861640897
TBPL1,-0.06829331100846317,-0.047983441837434464,0.20721919567896782,0.3685127121120372
NIT1,0.0681207479161537,0.046963695676850076,0.2072910226738452,0.3685466694142722
DCAF12,0.04398756459286665,0.030205459620318714,0.20794172807801226,0.36960954667783
ZNF33B,0.04130338836518808,0.029062732594477704,0.20811178057505172,0.3698177560231468
PIAS1,-0.0668687894602822,-0.04704624489788617,0.20837644862600718,0.370099872794705
ECE1,-0.04258202294254575,-0.02984820589336355,0.20834500960841665,0.370099872794705
YY1AP1,0.061140283836186984,0.04144883337732075,0.20870247279224102,0.3705847516120357
GPATCH8,-0.07958857257351713,-0.05545095228787851,0.20881006618663137,0.37059755473697054
CHMP3,-0.11160356223934044,-0.07805388787994658,0.2088157348052926,0.37059755473697054
ABHD12,-0.039566844605450346,-0.027775124717370547,0.20889599590683952,0.37064587849527836
ABCB7,-0.05249510293827804,-0.03641524978128114,0.20939348375840805,0.371434278677034
TIMM23,-0.04396501336777226,-0.031060062746374212,0.2095904413411519,0.3716893160449913
CEP95,-0.04669466557045945,-0.03273321989245756,0.2100058785889386,0.3723315792638488
SYF2,0.1537502540968897,0.102082853597078,0.21020278632054912,0.3724917022297966
CRADD,0.05171205517998399,0.03545946264056943,0.21015266709764177,0.3724917022297966
VEZF1,-0.054442940820745335,-0.03813520376572496,0.21050564691727405,0.37274486098424836
PUM1,0.06010130977003556,0.04010208016140273,0.2104596356036295,0.37274486098424836
AGPAT5,-0.03683451860998803,-0.026112600592993997,0.2104568160369274,0.37274486098424836
HAUS7,-0.04807419215760843,-0.03427462475766414,0.2108312065619569,0.37322677372378843
ARPP19,-0.08422275259017231,-0.06026014251572288,0.21111554205506683,0.37363548326737456
EXOSC5,-0.06987292866097536,-0.0497946056630051,0.21136022934582432,0.37369001844117533
JOSD1,0.05461182778389261,0.037548492009363554,0.21128518717073871,0.37369001844117533
SP140,-0.059144779887141494,-0.042476870646210606,0.21129668253046616,0.37369001844117533
LINC00116,-0.0847126559200707,-0.05916790197969759,0.21133678929483765,0.37369001844117533
DNAJC7,0.10733628571046971,0.07071780039018503,0.21151943504287785,0.373876917429103
MAML1,-0.04520401669302173,-0.03180313127995258,0.21161247225930155,0.373946793582872
PQLC3,0.08028747781987655,0.054679476428308824,0.2119552777751279,0.3744578959480205
CS,-0.05711902848937551,-0.04002718057067379,0.2120707011402972,0.37456712920635254
FOPNL,-0.06665068858669897,-0.046530335418182855,0.21213717639590327,0.3745898751467832
ZNF688,-0.06788440075820548,-0.04744234475920511,0.2124888431366331,0.3749266661655967
CCDC12,-0.11556425819521686,-0.0824477140505767,0.21244649428409362,0.3749266661655967
RNF10,0.06792053861271803,0.04553586344720439,0.21247755800023252,0.3749266661655967
HERC5,-0.047040038980139004,-0.03331779678132018,0.21272974706612308,0.37516244459336223
TM9SF4,0.0548736659953734,0.037490058174813636,0.2127298280045063,0.37516244459336223
AP3D1,0.05360439641080099,0.03612131079093659,0.2129718843099748,0.3754945760450085
KDM2B,-0.04322416585243368,-0.03047168320285549,0.2136031762779172,0.37637561890772586
TTC13,-0.044610679234773964,-0.03121850388204911,0.213633149264122,0.37637561890772586
ACTN4,0.06799116973764426,0.0476134430856799,0.21354833968799908,0.37637561890772586
TCP11L2,-0.03760738983236305,-0.026524277242790065,0.21391437856040388,0.3767761067940178
CRTC3,-0.05978394266015745,-0.042386478196928715,0.21433253732909127,0.37741751156286696
WHAMM,-0.058167590588312536,-0.04003299318078177,0.21438706398707955,0.37741843582007534
VPS33A,-0.03891436930036605,-0.027270459937029205,0.21450245375995816,0.3775186967489175
AC002117.1,-0.04580623006839138,-0.03145776592403799,0.21455204800210337,0.3775186967489175
KATNBL1,-0.06195985640995802,-0.04390345979947631,0.21506279909783668,0.3781413046160927
PDLIM2,-0.09401455257029928,-0.06716674277948478,0.215068205157958,0.3781413046160927
RLIM,0.03418162172693513,0.022880684289557168,0.2150344214455276,0.3781413046160927
IMMP2L,-0.04499909130283194,-0.03215816701568054,0.21545989371804375,0.37853210045707375
NFX1,-0.05610220793843835,-0.03844730343657546,0.21543071291132895,0.37853210045707375
SAMD4B,0.042036123136418,0.029044219396820885,0.21550711514074922,0.37853210045707375
TBK1,-0.040358577487612964,-0.0276506153709351,0.21542004139019857,0.37853210045707375
USP22,-0.04888886860028772,-0.03428699497739686,0.21558254796598458,0.3785694542045895
FNBP4,-0.0821033673879272,-0.05794114092760033,0.21567063558192312,0.378629005798056
EIF4H,-0.11484984226353274,-0.08288514336496793,0.21619582866512962,0.3794557123406808
MRPL53,0.0804366942673314,0.055130565675977246,0.21650252101771722,0.3798985988935038
RAB7L1,-0.06663551649221816,-0.04674008256005452,0.21660469773202115,0.37998248806453205
SLC39A7,-0.057009400298366146,-0.03960973454838769,0.21693290929451525,0.38028663472391416
MEAF6,-0.11970362262750836,-0.08650819647145708,0.21691540591264077,0.38028663472391416
ZNF580,0.053319276047959656,0.03575070378095106,0.21694130957851562,0.38028663472391416
SMAP1,-0.07568572728182471,-0.05439509120909719,0.21705107864397474,0.38038364810499986
TFDP1,0.06504097934474364,0.04408427725831961,0.21717994973086943,0.3805140808897083
DENND5A,0.049039530776901374,0.03355705858239657,0.21753550430985677,0.38094603849200426
SERINC1,-0.08012959774638449,-0.05649344806516217,0.21750261481039415,0.38094603849200426
HPRT1,-0.07766231313927528,-0.056041345887313396,0.21782534816963744,0.38135805570080067
MANBAL,-0.037228090157571884,-0.026321749242921307,0.2182548754578152,0.3819187092074788
HIST1H1C,0.061400117374893655,0.04340119004538313,0.21822915426917786,0.3819187092074788
SEPHS1,0.038680725494711084,0.025956341179262096,0.2185699433063787,0.3823743013187185
SLC25A33,0.053063672207572646,0.03684672584492192,0.2188742473020815,0.38261933826769573
IPO7,0.03592726444379508,0.02476200962189577,0.21877065191648415,0.38261933826769573
TARBP1,-0.049864665914536255,-0.03517996593398652,0.21884782864522964,0.38261933826769573
ZC3H3,-0.03758028644147864,-0.026396059852423125,0.2191810617686536,0.3827531226526571
TMED1,0.059500085294908384,0.041103272537366904,0.21913149775192334,0.3827531226526571
ZDHHC7,0.07009203455817457,0.04676833947629906,0.219224602944425,0.3827531226526571
CDR2,-0.03436019346310912,-0.02445472178422626,0.2190235679052959,0.3827531226526571
TGOLN2,0.10391615272408648,0.07165844082011827,0.21906880425767186,0.3827531226526571
SSR1,0.09230399162698642,0.06220705780680219,0.2195471801080454,0.3829865918098859
ACAP2,0.08230608118871606,0.05599232942889519,0.21942210492416947,0.3829865918098859
GNPAT,0.06915550303290115,0.047310290131810005,0.219577518011477,0.3829865918098859
FDPS,-0.0850234715658425,-0.05906436963085277,0.21953596790569638,0.3829865918098859
TINF2,0.1015046979850136,0.06834694478141543,0.2198298598183118,0.38333106044665194
CLASP2,-0.047674268000858326,-0.0332145275300029,0.21990838872199853,0.3833723444195679
UBA7,0.049474609262379406,0.03499984037344893,0.22014617800247172,0.3836911815609164
TMEM175,0.04363337438510145,0.03046104452913235,0.22029881459350686,0.3838614847155371
ARFGAP3,-0.053014227195449584,-0.038057509614404614,0.2206485694693647,0.38437508774212115
SEPN1,0.035981318053515475,0.024735001485440566,0.221081557665345,0.3845722624379922
PLP2,-0.1516517217910617,-0.10999119944853561,0.22083674876982023,0.3845722624379922
ECD,-0.04944840340595418,-0.03492998964348414,0.22099686343760938,0.3845722624379922
CEP63,0.053756423699705874,0.0367265242629589,0.22108248926589594,0.3845722624379922
PIP4K2A,0.04360776509349641,0.030200368223598034,0.2210919087817789,0.3845722624379922
METTL17,-0.0702768621632737,-0.04857410953557195,0.22106411458007397,0.3845722624379922
WIPF2,0.055401792469426045,0.03824981024431336,0.2213125080537694,0.38476445740989906
SPNS1,0.08170621645142226,0.056223414803897614,0.22127127180299722,0.38476445740989906
ZRSR2,-0.07453075629212416,-0.05247234918219987,0.22161629397779778,0.385196786523459
TMEM102,0.0458582171990725,0.03167396306679007,0.22205373334342784,0.38586114926335585
TUBGCP2,0.05692971858643828,0.03859309493086931,0.22225728873260076,0.38611886426849285
TRMT2B,-0.04447275452323983,-0.03045081861089568,0.22232901011841016,0.386147478061026
LRRC59,0.06591112556678401,0.04370303666353093,0.22253971830392383,0.38641741396922324
RBM10,-0.046383059879385236,-0.03219185330514702,0.2228212040207567,0.3866180225672961
IMP3,-0.10698511863523923,-0.07640794181230817,0.2228206927906094,0.3866180225672961
DHX29,-0.062321439184481395,-0.045051000255248476,0.22274189237425435,0.3866180225672961
ARFGAP1,0.04428608079187285,0.030747062104824616,0.22295523172171156,0.38675455807968284
NLRC5,0.06356928080564786,0.04359978880903432,0.22358289873490397,0.3877471164412516
GAR1,-0.058563586016381994,-0.04179765746280726,0.2237105819761492,0.38787230400181266
HS1BP3,0.03721983767755939,0.025728864698005758,0.22378235193914564,0.3879005103429288
MAP7D1,-0.07043044267049418,-0.04877547764043554,0.22392298380106157,0.38804803713999986
ACAP3,0.03827951146807951,0.025722339889017176,0.22447157174654125,0.38869164741736684
FBXO38,0.0340188428351224,0.023073227311332347,0.22451683797738017,0.38869164741736684
CCPG1,0.05360190803682132,0.035972590470823664,0.22436071924403336,0.38869164741736684
LASP1,-0.0775959493338736,-0.054075689005967875,0.224445608253349,0.38869164741736684
TOMM5,-0.05726514387465698,-0.04032450938043877,0.2246756682991756,0.38887029364609665
HSPBP1,-0.04659234664211175,-0.032543643626146666,0.2247895417079996,0.38888250205047736
DPM1,-0.07553473726328284,-0.0524746481345619,0.22479400605006847,0.38888250205047736
RP11-792A8.4,0.0534742807865076,0.03756123422906972,0.22485116786019155,0.38888513045654016
ABCA7,0.03840573329766821,0.025954981589878006,0.22502233296393553,0.3890848800309118
POMC,0.0616397107053769,0.04218289266724713,0.22509732394113954,0.3891182777701272
TRIM26,-0.044512286347877995,-0.031176266769389584,0.22527476542125527,0.3891362668139281
TMEM33,0.04710429599806762,0.03228519672492277,0.2252334386743518,0.3891362668139281
BRD2,-0.09618568305262273,-0.06784965792837006,0.22526803368281617,0.3891362668139281
VAMP1,-0.04691010071295431,-0.031940412974592644,0.22555930246806333,0.3894352680210708
TXLNG,-0.045494919972498334,-0.03182816010090449,0.22553463957351863,0.3894352680210708
HDAC2,-0.054198026777001015,-0.038937417884709814,0.22605560276353573,0.3895665245204316
ESD,-0.08042358059020312,-0.058244495380650185,0.22590577685517624,0.3895665245204316
FKBP4,-0.05560928953769202,-0.03899673495532851,0.22583056634282836,0.3895665245204316
LSM6,0.10503724313156705,0.07077479247551607,0.225733662976291,0.3895665245204316
GPN3,-0.06729285568164718,-0.04716926185574882,0.22608124530760776,0.3895665245204316
ZC3H14,-0.04250170167013498,-0.029925134467220317,0.22585924011253158,0.3895665245204316
SLC35A2,0.05190884632823376,0.03634653873938643,0.2259688117423722,0.3895665245204316
TSPAN17,-0.0414240288203105,-0.028568451824423517,0.22598004921628884,0.3895665245204316
GPATCH2,-0.043282935548908205,-0.029846032680219,0.22621822307580583,0.389706473028545
SUPT7L,-0.043142861054238285,-0.03021022220891756,0.22682846445696175,0.39066144359036614
VDAC3,-0.09358190871422252,-0.06752044176937944,0.2272438368774732,0.39128040796665686
SIDT1,-0.040387379207174647,-0.028077923972413536,0.22731642555562429,0.39130898970646755
ATP5L2,-0.0626165237921571,-0.04283934784564634,0.2274253507123166,0.39140009261964553
ARID3B,-0.038590757070478474,-0.027188878991440707,0.2277092929412183,0.3917922817248091
YWHAH,0.10784417197629895,0.0700229373309175,0.2280200491579191,0.39218520163463017
IFIH1,0.041918169910215304,0.028363127884273063,0.228049886885554,0.39218520163463017
YPEL5,-0.14226594060287479,-0.10036606833976533,0.2281598556761457,0.3922777936828001
RP1-39G22.7,-0.04644902060044896,-0.03190577184490744,0.22883600212484606,0.3933435363626535
PPID,-0.06398202841880292,-0.045198719113340946,0.22907059989325532,0.3936499686879669
STRADB,-0.040147836934040865,-0.028799136732450385,0.22922263569449597,0.39381440532665496
TEX261,0.04331371775618373,0.03036301862444328,0.2293527114137043,0.39386536972431213
RRAGA,-0.08070253644990259,-0.057024195321902754,0.22936500998396772,0.39386536972431213
NUDT9,0.05016197017329966,0.03366153761757754,0.22982518350672299,0.3943388776649269
CYP20A1,-0.05956979738754405,-0.04128352340138901,0.2297710792949236,0.3943388776649269
RRAGB,-0.042367230047762695,-0.028993525207585562,0.22992286829082517,0.3943388776649269
NT5C3A,-0.0914012761904389,-0.0627750926097518,0.2298973204201099,0.3943388776649269
DERA,0.055830781694171966,0.037857472512565216,0.22979186606569693,0.3943388776649269
CHTF8,0.07143077975923771,0.04797469210358422,0.23005930455714074,0.3944760744724869
KDM1A,-0.03858348542902168,-0.027095619245935836,0.23101189502203642,0.3959781266327559
ZNF814,-0.03890302650709586,-0.02745462635132332,0.23104861931726692,0.3959781266327559
GCDH,-0.04630149173275571,-0.03205704436291902,0.2318847148930919,0.39731362402251025
TDG,-0.06477487918819615,-0.04636613818838979,0.2319573838613679,0.39734072446252455
CKS1B,-0.04813529974324312,-0.034026476269752096,0.23242759256073872,0.3979927247431556
TRIM5,-0.03903159428753149,-0.027344326359449906,0.23245189617993436,0.3979927247431556
CUX1,0.058942539038642515,0.04122592241247508,0.23298819436131518,0.39881324770786963
DDA1,-0.08291626488506162,-0.05724507423327808,0.233133064996335,0.3989635140204175
KIAA0226,-0.04822018930481744,-0.03403837506168471,0.2333050952245681,0.3991601739350077
MIR22HG,0.035372246869942676,0.023073518527076266,0.2334848043713104,0.39927215506510605
ELP3,-0.04235358161207938,-0.030146332018064402,0.23345425578952525,0.39927215506510605
RAB6A,-0.07145527653806998,-0.0508298707468837,0.23358828884360744,0.39934674147707266
GMPS,-0.0634374131080988,-0.04411883845114242,0.23364269937040352,0.39934674147707266
RNASEH1-AS1,-0.037222911867443566,-0.02611758783903101,0.23384929952730787,0.39960214043920655
THOC1,-0.04278463462863565,-0.030060485127202115,0.23403911527156335,0.399828740316049
IL4R,-0.05962736320546254,-0.041866161391753864,0.2346722139319276,0.40081234192821164
UBXN4,-0.10655425909916517,-0.07570667009063767,0.23491157465880005,0.4010251576185524
SMU1,-0.04349012089861949,-0.03065385910927662,0.23489468314742845,0.4010251576185524
TSN,-0.06666734403154347,-0.047796792806785546,0.23523056289843347,0.4012756661208571
TOX4,-0.07922022873103171,-0.05557154443099693,0.2351505630838731,0.4012756661208571
RPF1,-0.08038965701232043,-0.05776140490498648,0.23522065971928643,0.4012756661208571
ZNF143,-0.045957999383319965,-0.03275568196448718,0.23553035266853156,0.40168902752571184
CA5B,-0.04390192798165265,-0.0301957884841424,0.23658402386564548,0.40338759277799374
C7orf55,-0.0685861652161355,-0.047332180657644156,0.23669426210747238,0.4034771214314938
ATG5,-0.07023073856609542,-0.05019003278623986,0.2367537809306254,0.4034801694523631
PPP2R5E,-0.05442129787902582,-0.03893759047703359,0.23703292074608853,0.40385740689771155
PTP4A3,-0.04577619759798446,-0.03268936266985959,0.23716713790198848,0.40391092878405666
VPS45,-0.041354520957072725,-0.02939002981421351,0.2371799186907667,0.40391092878405666
SRRT,0.05021796664952902,0.034121724222602574,0.23749093385872272,0.4043420552347413
LYRM9,-0.06031831425421955,-0.04244339508729593,0.23762765617837328,0.40447630029972015
TIPRL,-0.0632831769170219,-0.04451265742744783,0.23786495352687212,0.40478163140962
TMEM165,-0.09114336670763876,-0.0647750803792986,0.2380863768699079,0.40502562195576525
LAPTM5,0.1730265855535459,0.11136804818583501,0.2381242353149577,0.40502562195576525
SND1,0.08406761349017837,0.05700296952893919,0.23842364416118852,0.40533759402640396
SERTAD3,0.060726224855319096,0.04119402440797342,0.23837476506902408,0.40533759402640396
YARS,-0.050716286380404006,-0.03525920026983502,0.23858814837750542,0.40539905311019336
NOL11,-0.04826441034392054,-0.03374682368107565,0.2386338109164881,0.40539905311019336
